nameWithOwner,createdAt,pushedAt,primaryLanguage,stargazers,releases,mergedPRs,closedIssues,totalIssues
freeCodeCamp/freeCodeCamp,2014-12-24T17:49:19Z,2021-03-01T21:54:05Z,{'name': 'JavaScript'},{'totalCount': 321158},{'totalCount': 0},{'totalCount': 13975},{'totalCount': 14968},{'totalCount': 15205}
